Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,c_total_pages,c_total_duration,c_product_share,c_page_value_per_product,Revenue
0,0.0,0,0.0,11,782.5,0.0,0.01,0.0,0.0,Dec,1,1,3,2,New_Visitor,0,11,782.5,1.0,0.0,0
4,323.5,0,0.0,10,320.75,0.0,0.015384615,0.0,0.0,Nov,2,2,6,2,New_Visitor,0,14,644.25,0.7142857142857143,0.0,0
3,52.4,0,0.0,25,324.2666667,0.0,0.032692308,0.0,0.0,Sep,2,2,1,5,Returning_Visitor,0,28,376.66666669999995,0.8928571428571429,0.0,0
8,440.4615385,1,0.0,89,3236.865632,0.012544803,0.027526998,7.329008963,0.0,Nov,1,1,1,10,Returning_Visitor,1,98,3677.3271705,0.9081632653061225,0.08234841531460674,0
1,54.5,0,0.0,26,531.5,0.007692308,0.023076923,44.92362122,0.0,Nov,2,2,3,2,Returning_Visitor,0,27,586.0,0.9629629629629629,1.7278315853846153,0
6,166.375,1,0.0,39,1858.833333,0.001515152,0.011818182,50.17693633,0.0,Dec,1,1,1,2,Returning_Visitor,0,46,2025.208333,0.8478260869565217,1.286588111025641,0
9,474.0,0,0.0,19,805.65,0.001242236,0.019397993,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,0,28,1279.65,0.6785714285714286,0.0,0
0,0.0,0,0.0,38,1633.833333,0.0,0.007894737,0.0,0.0,May,2,2,1,1,Returning_Visitor,1,38,1633.833333,1.0,0.0,0
3,143.0,2,29.0,3,380.0,0.0,0.042857143,0.0,0.4,May,2,2,4,3,New_Visitor,0,8,552.0,0.375,0.0,0
0,0.0,0,0.0,6,197.0,0.0,0.011111111,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,6,197.0,1.0,0.0,0
0,0.0,0,0.0,3,903.0,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,3,903.0,1.0,0.0,0
6,416.0,2,121.0,94,2881.684524,0.006122449,0.025340136,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,0,102,3418.684524,0.9215686274509803,0.0,0
9,367.0,0,0.0,85,2387.990657,0.0,0.016080586,3.926014129,0.0,May,3,2,6,4,Returning_Visitor,1,94,2754.990657,0.9042553191489362,0.04618840151764706,1
0,0.0,0,0.0,15,593.75,0.0,0.014285714,92.9394993,0.0,Nov,1,8,3,11,Returning_Visitor,1,15,593.75,1.0,6.195966619999999,1
0,0.0,0,0.0,9,152.0,0.111111111,0.155555556,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,1,9,152.0,1.0,0.0,0
0,0.0,0,0.0,28,912.4348485,0.0,0.026839827,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,1,28,912.4348485,1.0,0.0,0
0,0.0,0,0.0,2,30.0,0.0,0.1,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,0,2,30.0,1.0,0.0,0
0,0.0,0,0.0,13,710.0666667,0.0,0.007692308,72.52283848,0.0,Nov,1,1,2,2,Returning_Visitor,0,13,710.0666667,1.0,5.578679883076924,1
11,238.775641,1,9.0,200,7972.322431,0.002619048,0.014230973,21.83420125,0.0,Nov,2,2,1,2,Returning_Visitor,0,212,8220.098071999999,0.9433962264150944,0.10917100625,1
2,20.0,0,0.0,13,181.5,0.0,0.013333333,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,15,201.5,0.8666666666666667,0.0,0
0,0.0,0,0.0,8,117.8,0.15,0.15,0.0,0.0,June,1,1,3,3,Returning_Visitor,1,8,117.8,1.0,0.0,0
0,0.0,0,0.0,10,724.0,0.0,0.022222222,97.98,0.0,May,1,1,4,2,New_Visitor,1,10,724.0,1.0,9.798,1
18,280.95,6,762.5,79,2096.911364,0.003333333,0.014008551,25.96702005,0.0,Mar,2,4,2,2,Returning_Visitor,0,103,3140.3613640000003,0.7669902912621359,0.32869645632911393,0
6,91.98484848,3,58.95238095,54,2407.322811,0.003448276,0.010418719,0.0,0.0,May,3,2,3,4,Returning_Visitor,0,63,2558.26004043,0.8571428571428571,0.0,0
1,9.0,0,0.0,12,764.75,0.0,0.023076923,9.641076923,0.4,May,2,2,8,2,New_Visitor,0,13,773.75,0.9230769230769231,0.8034230769166667,1
1,7.0,0,0.0,21,803.0,0.031578947,0.052631579,7.014753437,0.0,Nov,3,2,3,3,Returning_Visitor,0,22,810.0,0.9545454545454546,0.334035877952381,1
3,98.5,1,21.25,46,1438.1,0.004255319,0.017801418,27.86366003,0.0,Dec,3,2,1,2,Returning_Visitor,1,50,1557.85,0.92,0.6057317397826086,0
10,513.5535714,9,186.0,105,8704.372405,0.026260504,0.050212934,2.579064935,0.0,May,3,2,2,11,Returning_Visitor,1,124,9403.9259764,0.8467741935483871,0.02456252319047619,0
0,0.0,0,0.0,8,221.0,0.0,0.025,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,1,8,221.0,1.0,0.0,0
0,0.0,0,0.0,14,258.0,0.164285714,0.173809524,0.0,0.6,May,3,2,6,13,Returning_Visitor,0,14,258.0,1.0,0.0,0
11,2047.234848,9,1146.666667,45,3641.213151,0.002636535,0.014311471,7.753880158,0.0,Mar,2,2,1,2,Returning_Visitor,0,65,6835.1146659999995,0.6923076923076923,0.17230844795555555,1
17,346.7096405,3,207.25,292,8282.214508,0.000977199,0.005669849,13.91832377,0.0,Nov,2,2,1,2,Returning_Visitor,1,312,8836.174148499998,0.9358974358974359,0.0476654923630137,0
0,0.0,0,0.0,20,1194.75,0.0,0.026315789,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,1,20,1194.75,1.0,0.0,1
0,0.0,0,0.0,10,174.0833333,0.06,0.07,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,1,10,174.0833333,1.0,0.0,0
0,0.0,0,0.0,11,1197.8,0.0,0.01,0.0,0.0,Oct,2,2,3,20,Returning_Visitor,0,11,1197.8,1.0,0.0,0
2,51.0,0,0.0,25,698.8333333,0.0,0.008727273,0.0,0.0,May,2,10,1,4,Returning_Visitor,0,27,749.8333333,0.9259259259259259,0.0,0
5,62.0,0,0.0,30,3815.166667,0.0,0.026200717,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,0,35,3877.166667,0.8571428571428571,0.0,0
3,275.0,2,97.0,34,670.422619,0.010810811,0.029597244,0.0,0.0,May,3,2,4,2,Returning_Visitor,0,39,1042.422619,0.8717948717948718,0.0,0
6,465.8333333,2,71.0,26,1558.0,0.006666667,0.013333333,7.169617487,0.0,Mar,2,2,1,1,Returning_Visitor,1,34,2094.8333333,0.7647058823529411,0.2757545187307692,0
17,975.75,0,0.0,40,3970.7,0.005555556,0.020381594,8.022839506,0.6,May,2,2,3,4,Returning_Visitor,0,57,4946.45,0.7017543859649122,0.20057098765,0
2,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,May,1,2,1,6,Returning_Visitor,1,2,0.0,0.0,0.0,0
3,80.625,1,54.0,11,314.25,0.037333333,0.042857143,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,0,15,448.875,0.7333333333333333,0.0,0
7,286.8333333,7,373.5,15,176.5,0.048,0.052,0.0,0.0,May,3,2,3,4,Returning_Visitor,0,29,836.8333333,0.5172413793103449,0.0,0
5,140.5833333,2,87.0,69,1918.902722,0.003424658,0.021575342,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,76,2146.4860553,0.9078947368421053,0.0,0
3,33.6,0,0.0,4,109.5,0.0,0.013333333,0.0,0.0,Oct,3,2,1,2,New_Visitor,0,7,143.1,0.5714285714285714,0.0,0
18,255.7166667,0,0.0,184,7706.546429,0.002083333,0.013793271,6.738395238,0.0,May,2,2,9,6,Returning_Visitor,0,202,7962.2630957,0.9108910891089109,0.03662171325,0
6,63.68333333,0,0.0,8,129.7611111,0.017857143,0.068923933,0.0,0.0,June,3,2,3,3,Returning_Visitor,0,14,193.44444443,0.5714285714285714,0.0,0
0,0.0,0,0.0,3,71.5,0.066666667,0.133333333,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,0,3,71.5,1.0,0.0,0
1,48.0,0,0.0,26,1066.666667,0.025,0.04202381,0.0,0.0,May,3,2,8,11,Returning_Visitor,0,27,1114.666667,0.9629629629629629,0.0,0
3,102.0,0,0.0,18,1107.466667,0.022222222,0.029444444,0.0,0.2,May,1,1,6,3,Returning_Visitor,0,21,1209.466667,0.8571428571428571,0.0,0
0,0.0,0,0.0,23,1166.333333,0.0,0.02826087,22.2993913,0.0,May,2,2,6,2,Returning_Visitor,0,23,1166.333333,1.0,0.969538752173913,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,0,2,0.0,1.0,0.0,0
6,107.7,0,0.0,14,290.8,0.0,0.010526316,0.0,0.0,Sep,2,2,1,5,New_Visitor,0,20,398.5,0.7,0.0,0
5,55.5,2,132.5,61,2190.429367,0.013846154,0.038778999,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,0,68,2378.429367,0.8970588235294118,0.0,0
1,47.4,0,0.0,5,238.2,0.0,0.033333333,0.0,0.0,Sep,2,2,5,4,New_Visitor,1,6,285.59999999999997,0.8333333333333334,0.0,0
0,0.0,0,0.0,14,183.6666667,0.0,0.004761905,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,0,14,183.6666667,1.0,0.0,0
1,92.6,0,0.0,4,207.9333333,0.0,0.04,0.0,0.0,Jul,1,1,9,20,New_Visitor,0,5,300.5333333,0.8,0.0,0
0,0.0,0,0.0,5,109.0,0.0,0.025,0.0,0.8,May,1,1,4,1,Returning_Visitor,0,5,109.0,1.0,0.0,0
0,0.0,0,0.0,8,140.25,0.121428571,0.14375,0.0,0.0,Dec,3,2,2,13,Returning_Visitor,0,8,140.25,1.0,0.0,0
1,3.0,0,0.0,10,577.1666667,0.0,0.022222222,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,0,11,580.1666667,0.9090909090909091,0.0,0
5,66.4,0,0.0,39,742.6875,0.0,0.015217391,71.38981221,0.0,Dec,2,2,4,3,Returning_Visitor,0,44,809.0875,0.8863636363636364,1.8305080053846154,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,4,1,4,3,Returning_Visitor,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,15,638.6428571,0.003571429,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,15,638.6428571,1.0,0.0,0
0,0.0,0,0.0,15,489.7083333,0.0,0.003846154,0.0,0.0,Dec,1,1,1,2,New_Visitor,0,15,489.7083333,1.0,0.0,0
3,70.5,0,0.0,44,737.1819347,0.005581395,0.023137121,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,1,47,807.6819347,0.9361702127659575,0.0,0
0,0.0,0,0.0,51,1620.183333,0.004313725,0.02129085,0.0,1.0,May,2,2,8,3,Returning_Visitor,1,51,1620.183333,1.0,0.0,0
0,0.0,0,0.0,13,94.5,0.015384615,0.046153846,0.0,0.4,May,2,2,7,3,Returning_Visitor,0,13,94.5,1.0,0.0,0
0,0.0,0,0.0,3,1038.0,0.0,0.033333333,0.0,0.0,Feb,2,2,1,1,Returning_Visitor,0,3,1038.0,1.0,0.0,0
0,0.0,0,0.0,21,761.25,0.0,0.014035088,0.0,0.0,May,3,2,3,1,Returning_Visitor,0,21,761.25,1.0,0.0,0
3,34.5,0,0.0,17,298.875,0.0,0.014035088,0.0,0.0,Dec,1,5,1,2,New_Visitor,0,20,333.375,0.85,0.0,0
2,44.4,0,0.0,109,1926.701905,0.0,0.000262123,0.0,0.0,Aug,2,2,1,2,New_Visitor,1,111,1971.101905,0.9819819819819819,0.0,0
0,0.0,0,0.0,3,64.0,0.0,0.066666667,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,1,3,64.0,1.0,0.0,0
3,47.2,0,0.0,2,12.0,0.0,0.04,0.0,0.0,Sep,2,5,4,2,New_Visitor,0,5,59.2,0.4,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,4,3,1,Returning_Visitor,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,17,766.5,0.0,0.0125,61.9395,0.0,Mar,2,2,1,2,New_Visitor,1,17,766.5,1.0,3.6435,1
0,0.0,0,0.0,17,2641.416667,0.017647059,0.04,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,0,17,2641.416667,1.0,0.0,0
24,468.100663,6,191.8666667,189,3428.527381,0.018642295,0.043830926,0.870148477,0.0,June,2,2,2,1,Returning_Visitor,0,219,4088.4947107,0.863013698630137,0.004603960195767196,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,3,6,Returning_Visitor,0,2,0.0,1.0,0.0,0
7,127.6666667,0,0.0,12,107.0,0.0,0.033333333,0.0,0.0,Nov,1,1,4,2,New_Visitor,1,19,234.6666667,0.631578947368421,0.0,0
2,196.6,0,0.0,31,1514.3,0.036363636,0.066666667,0.0,0.0,Aug,1,8,7,1,Returning_Visitor,1,33,1710.8999999999999,0.9393939393939394,0.0,0
0,0.0,0,0.0,5,134.5,0.04,0.024,0.0,0.0,Nov,3,2,9,3,Returning_Visitor,1,5,134.5,1.0,0.0,0
4,381.8,0,0.0,1,31.2,0.0,0.04,0.0,0.0,Sep,2,4,4,2,Returning_Visitor,1,5,413.0,0.2,0.0,0
0,0.0,2,15.0,15,328.4166667,0.0,0.037647059,0.0,0.0,May,2,2,1,4,Returning_Visitor,1,17,343.4166667,0.8823529411764706,0.0,0
6,93.9,0,0.0,19,323.3740476,0.024242424,0.032223645,19.39995042,0.0,Sep,2,2,3,1,Returning_Visitor,1,25,417.2740476,0.76,1.0210500221052632,0
0,0.0,2,19.25,4,95.0,0.0,0.033333333,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,1,6,114.25,0.6666666666666666,0.0,0
0,0.0,0,0.0,9,326.0,0.0,0.055555556,0.0,0.0,May,3,2,4,2,Returning_Visitor,0,9,326.0,1.0,0.0,0
0,0.0,0,0.0,5,465.5,0.12,0.16,0.0,0.0,May,1,1,4,3,Returning_Visitor,0,5,465.5,1.0,0.0,0
4,113.8333333,0,0.0,3,23.66666667,0.0,0.05625,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,1,7,137.49999997,0.42857142857142855,0.0,0
4,391.3,0,0.0,24,1015.3,0.0,0.004166667,61.91792063,0.0,Aug,2,2,3,2,New_Visitor,0,28,1406.6,0.8571428571428571,2.5799133595833332,1
0,0.0,0,0.0,66,6100.527778,0.010606061,0.046262626,0.0,0.8,May,2,5,2,6,Returning_Visitor,0,66,6100.527778,1.0,0.0,0
4,101.3333333,7,693.5,171,9119.885413,0.00441989,0.021627971,0.686565227,0.0,Dec,2,2,3,10,Returning_Visitor,0,182,9914.718746300001,0.9395604395604396,0.00401500132748538,0
8,89.9,3,20.0,84,1854.915556,0.004210526,0.012385965,3.170426459,0.0,Jul,2,2,7,1,Returning_Visitor,0,95,1964.815556,0.8842105263157894,0.037743172130952386,0
0,0.0,0,0.0,8,721.4166667,0.0,0.00952381,0.0,0.0,Nov,2,5,3,8,New_Visitor,1,8,721.4166667,1.0,0.0,0
8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,0,26,2797.9583337,0.6538461538461539,0.0,0
0,0.0,0,0.0,20,1395.258333,0.0,0.011111111,0.0,0.0,Mar,1,1,1,9,New_Visitor,1,20,1395.258333,1.0,0.0,0
0,0.0,0,0.0,26,409.3,0.007692308,0.038461538,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,0,26,409.3,1.0,0.0,0
5,74.6,3,43.4,67,1207.653333,0.020833333,0.047826279,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,0,75,1325.653333,0.8933333333333333,0.0,0
7,399.25,1,298.0,85,2409.875,0.006818182,0.017267562,10.1319644,0.0,Dec,3,2,1,2,Returning_Visitor,0,93,3107.125,0.9139784946236559,0.11919958117647059,0
0,0.0,0,0.0,11,2123.0,0.018181818,0.036363636,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,0,11,2123.0,1.0,0.0,0
2,10.0,2,451.5,27,1686.966667,0.006451613,0.023502304,7.964649501,0.0,Mar,2,6,7,2,Returning_Visitor,0,31,2148.4666669999997,0.8709677419354839,0.2949870185555556,0
0,0.0,0,0.0,2,40.5,0.0,0.1,0.0,0.0,Dec,1,1,3,3,Other,0,2,40.5,1.0,0.0,0
0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.2,May,3,2,3,1,Returning_Visitor,0,2,14.0,1.0,0.0,0
0,0.0,0,0.0,11,242.9166667,0.0,0.02,16.16057924,0.0,Dec,2,10,7,2,Returning_Visitor,1,11,242.9166667,1.0,1.4691435672727273,1
0,0.0,0,0.0,8,335.0,0.025,0.05,63.891,0.0,May,3,2,4,1,Returning_Visitor,0,8,335.0,1.0,7.986375,1
0,0.0,0,0.0,15,143.75,0.08,0.091555556,0.0,0.6,May,3,2,1,13,Returning_Visitor,0,15,143.75,1.0,0.0,0
2,0.0,0,0.0,17,1394.666667,0.0,0.029761905,0.0,0.0,Mar,2,4,2,6,Returning_Visitor,0,19,1394.666667,0.8947368421052632,0.0,0
8,164.4666667,0,0.0,3,26.7,0.022222222,0.044444444,0.0,0.0,Oct,3,2,4,4,New_Visitor,1,11,191.16666669999998,0.2727272727272727,0.0,0
7,128.1666667,1,41.0,89,2213.819048,0.013541667,0.034151181,0.936979167,0.4,May,3,2,1,6,Returning_Visitor,0,97,2382.9857147,0.9175257731958762,0.010527855808988764,0
1,150.2,1,31.7,7,93.9,0.0,0.005555556,0.0,0.0,Oct,1,2,3,2,New_Visitor,1,9,275.79999999999995,0.7777777777777778,0.0,0
3,60.4,0,0.0,4,25.8,0.0,0.04,0.0,0.0,Jul,1,1,3,4,New_Visitor,0,7,86.2,0.5714285714285714,0.0,0
0,0.0,0,0.0,43,703.8333333,0.0,0.006976744,0.0,0.0,May,2,4,1,2,Returning_Visitor,0,43,703.8333333,1.0,0.0,0
0,0.0,0,0.0,6,954.5,0.0,0.066666667,0.0,0.4,May,2,2,3,4,Returning_Visitor,0,6,954.5,1.0,0.0,0
0,0.0,0,0.0,7,38.0,0.0,0.042857143,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,7,38.0,1.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,4,86.0,0.0,0.025,0.0,0.0,Dec,2,5,1,8,New_Visitor,1,4,86.0,1.0,0.0,0
0,0.0,0,0.0,4,53.625,0.0,0.05,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,0,4,53.625,1.0,0.0,0
8,498.9809654,6,433.1,99,2129.989707,0.001869159,0.006805318,129.1013738,0.0,Nov,2,2,2,1,Returning_Visitor,1,113,3062.0706724,0.8761061946902655,1.3040542808080808,0
2,341.6,0,0.0,7,177.9,0.047619048,0.062857143,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,0,9,519.5,0.7777777777777778,0.0,0
3,421.0,0,0.0,4,110.5,0.0,0.011111111,0.0,0.0,Mar,3,2,8,2,New_Visitor,1,7,531.5,0.5714285714285714,0.0,0
4,96.5,0,0.0,42,2172.333333,0.0,0.01124031,35.2339845,0.0,May,2,2,4,2,Returning_Visitor,0,46,2268.833333,0.9130434782608695,0.8389043928571428,0
1,96.66666667,0,0.0,23,1605.875,0.031818182,0.05030303,54.10230816,0.0,Dec,2,2,2,10,Returning_Visitor,0,24,1702.54166667,0.9583333333333334,2.352274267826087,1
7,268.4166667,0,0.0,41,1124.875,0.0,0.011904762,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,0,48,1393.2916667,0.8541666666666666,0.0,1
0,0.0,0,0.0,10,109.1666667,0.0,0.016666667,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,0,10,109.1666667,1.0,0.0,0
2,105.0,0,0.0,16,305.4285714,0.0,0.01875,0.0,0.2,May,1,8,3,11,Returning_Visitor,0,18,410.4285714,0.8888888888888888,0.0,0
13,234.5666667,0,0.0,80,1807.227778,0.016091954,0.0348659,4.192980384,0.0,Jul,4,2,3,13,Returning_Visitor,0,93,2041.7944447,0.8602150537634409,0.0524122548,0
9,468.3666667,1,88.0,114,3772.405525,0.0,0.001680672,42.41914286,0.0,May,2,2,2,14,Returning_Visitor,1,124,4328.7721917,0.9193548387096774,0.37209774438596493,1
7,110.25,0,0.0,20,266.5833333,0.011111111,0.039753086,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,27,376.8333333,0.7407407407407407,0.0,0
5,105.5,0,0.0,32,1403.541667,0.0,0.00125,0.0,0.0,Dec,8,13,9,20,Other,0,37,1509.041667,0.8648648648648649,0.0,0
0,0.0,0,0.0,40,1178.496667,0.026666667,0.031153846,0.0,0.0,Aug,2,2,4,1,Returning_Visitor,0,40,1178.496667,1.0,0.0,0
2,19.1,0,0.0,8,137.7,0.0,0.01,0.0,0.0,Aug,3,2,1,2,New_Visitor,0,10,156.79999999999998,0.8,0.0,1
1,57.5,0,0.0,32,534.2638889,0.0,0.011111111,87.74978701,0.0,Dec,1,2,1,8,Returning_Visitor,1,33,591.7638889,0.9696969696969697,2.7421808440625,1
1,7.0,0,0.0,15,430.5,0.0,0.019047619,0.0,0.0,May,2,4,7,2,Returning_Visitor,0,16,437.5,0.9375,0.0,0
2,42.4,0,0.0,24,2095.819048,0.025,0.041319444,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,0,26,2138.219048,0.9230769230769231,0.0,0
0,0.0,0,0.0,16,129.5833333,0.075,0.0875,0.0,0.0,June,3,2,1,13,Returning_Visitor,1,16,129.5833333,1.0,0.0,0
1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473118,0.0,Mar,2,2,3,2,Returning_Visitor,1,31,2138.7619050000003,0.9354838709677419,0.30249907303448276,1
3,14.0,0,0.0,154,4712.769322,0.001282051,0.014267214,3.890350183,0.0,May,2,5,6,3,Returning_Visitor,0,157,4726.769322,0.9808917197452229,0.025262014175324674,0
0,0.0,0,0.0,19,447.7166667,0.0,0.011111111,0.0,0.0,Sep,3,2,1,2,Returning_Visitor,1,19,447.7166667,1.0,0.0,0
7,272.0333333,0,0.0,13,295.1,0.011764706,0.017647059,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,0,20,567.1333333,0.65,0.0,0
8,174.5,0,0.0,10,195.5,0.0,0.006060606,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,0,18,370.0,0.5555555555555556,0.0,0
1,139.5,0,0.0,100,1831.149084,0.0,0.000505051,0.0,0.0,Dec,2,2,3,2,New_Visitor,0,101,1970.649084,0.9900990099009901,0.0,0
0,0.0,0,0.0,31,493.58,0.0,0.006451613,0.0,0.0,Sep,2,2,3,2,Returning_Visitor,1,31,493.58,1.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,4,1,1,3,New_Visitor,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,2,4,7,6,Returning_Visitor,0,1,0.0,1.0,0.0,0
3,107.0,0,0.0,45,2502.966667,0.0,0.008510638,9.702113281,0.0,Mar,2,4,1,2,New_Visitor,1,48,2609.966667,0.9375,0.21560251735555558,0
0,0.0,0,0.0,2,0.0,0.0,0.2,0.0,0.8,May,3,2,3,13,Returning_Visitor,0,2,0.0,1.0,0.0,0
0,0.0,0,0.0,13,229.5,0.0,0.015384615,0.0,0.0,May,2,2,5,2,Returning_Visitor,0,13,229.5,1.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,0,1,0.0,1.0,0.0,0
2,31.5,0,0.0,27,811.8630952,0.0,0.015873016,0.0,0.0,Nov,1,1,4,8,Returning_Visitor,1,29,843.3630952,0.9310344827586207,0.0,0
5,65.0,2,34.0,17,1302.5,0.0,0.016666667,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,0,24,1401.5,0.7083333333333334,0.0,0
1,137.5,1,59.4,53,1844.65,0.022641509,0.049595687,0.0,0.0,June,4,2,1,3,Returning_Visitor,0,55,2041.5500000000002,0.9636363636363636,0.0,0
3,37.5,0,0.0,46,1804.9,0.017730496,0.039361702,0.0,0.0,May,2,2,3,6,Returning_Visitor,0,49,1842.4,0.9387755102040817,0.0,0
0,0.0,0,0.0,5,116.5,0.0,0.05,0.0,0.0,May,4,2,1,5,New_Visitor,0,5,116.5,1.0,0.0,0
1,4.0,0,0.0,22,1749.0,0.0,0.015,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,0,23,1753.0,0.9565217391304348,0.0,0
0,0.0,0,0.0,1,68.0,0.0,0.1,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,1,68.0,1.0,0.0,0
0,0.0,0,0.0,12,402.1666667,0.041666667,0.065,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,0,12,402.1666667,1.0,0.0,0
2,29.0,1,113.0,14,536.0357143,0.0,0.003571429,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,17,678.0357143,0.8235294117647058,0.0,0
0,0.0,0,0.0,14,510.5,0.0,0.015384615,31.3094364,0.0,Mar,2,2,1,2,New_Visitor,0,14,510.5,1.0,2.236388314285714,1
2,14.0,0,0.0,65,2130.447802,0.016923077,0.024589744,20.60235987,0.0,Nov,3,2,1,1,Returning_Visitor,0,67,2144.447802,0.9701492537313433,0.31695938261538464,0
5,59.52777778,3,124.25,156,5189.960659,0.001234568,0.008928986,20.50963783,0.0,Nov,2,2,7,1,Returning_Visitor,0,164,5373.7384367800005,0.9512195121951219,0.13147203737179486,1
2,157.0,0,0.0,5,85.5,0.0,0.025,0.0,0.0,Dec,2,4,6,2,New_Visitor,0,7,242.5,0.7142857142857143,0.0,1
0,0.0,0,0.0,34,606.7857143,0.017647059,0.040441176,0.0,0.4,May,1,1,1,3,Returning_Visitor,0,34,606.7857143,1.0,0.0,0
1,10.0,0,0.0,254,6308.063793,0.002513228,0.01518288,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,255,6318.063793,0.996078431372549,0.0,0
0,0.0,0,0.0,2,13.0,0.0,0.1,0.0,0.0,May,2,5,1,6,Returning_Visitor,0,2,13.0,1.0,0.0,0
1,23.2,1,73.6,17,566.5666667,0.0,0.0,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,0,19,663.3666667,0.8947368421052632,0.0,0
2,57.5,0,0.0,16,1226.0,0.0,0.0125,143.4766783,0.0,Dec,2,2,9,2,New_Visitor,1,18,1283.5,0.8888888888888888,8.96729239375,1
6,479.25,0,0.0,51,2156.525403,0.0,0.011878788,6.229994739,0.0,Nov,2,2,1,2,Returning_Visitor,0,57,2635.775403,0.8947368421052632,0.1221567595882353,1
8,183.0833333,1,40.5,349,6879.801826,0.000568182,0.004306345,1.625051033,0.0,Nov,4,2,9,10,Returning_Visitor,0,358,7103.3851593,0.9748603351955307,0.004656306684813754,0
0,0.0,0,0.0,3,46.0,0.0,0.033333333,0.0,0.0,Dec,1,2,3,2,Returning_Visitor,0,3,46.0,1.0,0.0,0
0,0.0,0,0.0,2,87.0,0.0,0.033333333,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,0,2,87.0,1.0,0.0,0
0,0.0,0,0.0,39,3413.833333,0.005128205,0.028205128,0.0,0.4,May,4,1,9,3,Returning_Visitor,0,39,3413.833333,1.0,0.0,0
